"1","Đối với điện giao dịch nhận từ ngoài hệ thống qua SWIFT nhận sau 18h00 sẽ được TTTT xử lý vào thời gian nào?","Trong cùng ngày lâm việc.","Không muộn hơn 9h ngày làm việc tiếp theo.","Không muộn hơn 9h30 ngày làm việc tiếp theo.","Không muộn hơn 8h30 ngày làm việc tiếp theo.","3"
"231","Ngân hàng phát hành bị ràng buộc không hủy ngang thực hiện thanh toốn kể từ thời điểm thư tín dụng được phát hành?","Đủng","Sai","","","1"
"232","Theo UCP600, honour (thanh toán) nghĩa lả:","Trả tiền ngay nếu tín dụng chứng tử cỏ giá trị thanh toán ngay","Cam két trà chậm và ưã tiền khỉ dển hạn nếu tín dụng chứng từ có giá tri thanh toán trà chậm","Chấp nhận hổi phiếu do người thụ hướng ký phát và ưá tiền hổi phiếu khi đến hạn nếu tín dụng chứng từ có giá trị thanh toán bằng chẩp nhận","Tất cả đáp án trên đều dứng","4"
"233","Các từ “khoảng (about)” hoặc “ước chừng (approximately)” được sử dụng có liên quan dến sổ tiền cùa tin dụng hoặc sổ lượng hoặc dơn giá ghi ttong tín dụng dược hiểu là cho phép một dung sai hơn hoặc kém bao nhiêu phần trăm cùa số tiền hoặc số lượng hoặc đơn giá được để cập?","2%","5%","10%","","3"
"234","Khi L/C KHÔNG quy định ngôn ngữ của chủng từ xuẩt trinh, chúng tử phải phát hành như thế nào?","Chửng từ xuất trinh phái phát hành bằng tiếng Anh.","Chứng từ xuất trinh phải phát hành bằng tiếng Việt.","Chứng từ xuất trình phải phát hành bàng ngôn ngữ cùa L/C,","Chúng tử xuất trinh cỏ thể phát hành bời bất kỳ ngôn ngữ nào.","4"
"235","L/C yêu cầu xuất trinh ""invoice in 03 copies"". Yêu cầu nào sau đây là bắt buộc đề bộ chửng từ xuất trinh lả phù họp?","Tất cả cẳc ""invoice"" phải dược kỷ.","Tất câ cảc ""invoice"" phái là bản gốc.","ít nhất một ưong ba bản ""invoice"" phải được ký.","ít nhất một ưong ba bàn ""invoice"" phái là bàn gốc","4"
"236","Theo ISBP745, hóa dơn phải thế hiện nội dung nào sau dây?","Giá trị hàng hóa đã dược giao hoặc chuyên chở, hoặc các dịch vụ đã được thực hiện.","Đơn giá (nếu L/C có quy dịnh), Bất kỷ chiết khẩu hay khấu trừ nảo do L/C yêu cầu.","Cùng loại tiền tệ quy đinh ưong ƯC.","Tất cả đảp án ưên","4"
"237","Yêu cầu nào sau đây dúng dổi với chửng từ vận tải đa phương thức?","Phải chi rõ sổ bản gốc dã được phát hành.","Không bát buộc phải nêu số bàn gốc dã được phát hành","","","1"
"238","Đối với B/L dược phât hành bời thuyền trưởng, tên của thuyền trường cỏ bắt buộc phải chỉ rõ trên B/L không?","Bắt buộc","Không bẳt buộc","","","2"
"239","L/C quy định hổi phicu đòi tiền ""at 60 days sight"", bộ chứng từ không phù hợp, ngày đảo hạn được xác dịnh như thế nào?","Ngân hàng ưâ tiền không thông báo từ chổi till ngây dáo hạn sẽ là 60 ngày sau ngày xuẩt trình tới ngân hàng đó.","Neu ngân hàng trả tiền là ngân hàng phát hành vả nó đã thông báo từ chối, thời hạn dáo hạn muộn nhất là 60 ngày kể từ ngày ngân hàng phát hành chắp nhận bỏ qua các sai biệt của Người yêu cầu.","Nếu ngân hàng ưá tiền không phãi là ngân hàng phát hành và nó đã tliông báo từ chối thì thời hạn dáo hạn muộn nhất là 60 ngày kể từ ngày ngân hàng phát hành thông báo chấp nhặn. Nêu ngân hàng ưâ tiền dố không dồng ý với thông báo chấp nhận của ngân hàng phảt hành thì cam kết thanh toủn hối phiếu dáo hạn là thuộc trách nhiệm của ngân hàng phát hành.","Tất cả đáp án trên","4"
"240","L/C không quy dịnh trị giả phải mua bảo hiểm, trưởng hợp xuất trinh chứng từ báo hiểm nào sau dây thì dược chấp nhận?","Chứng từ báo hiểm thẻ hiện số tiền bào hiểm cùng loại với tiền tộ cùa L/C với ưị giá 110% trị giá CIF hoặc C1P cùa lô hàng.","Chửng từ bão hiềm thề hiện số tiền bào hiểm cùng loại với tiền tộ cùa L/C với ưị giá 120% ưị giá CIF hoặc CIP của lô hàng.","Chứng từ bào hiểm thể hiện sổ tiền bào hiểm cùng loại với tiền tệ của L/C với tri giá 150% trị giá CIF hoặc CLP cùa lô hảng.","Tất cá đáp án ưên dều dứng","4"
"241","B/L dược phát hành ""to order"" hoặc ""to order of the shipper"", việc ký hậu B/L dược thực hiện như thé nào?","B/L phải dược kỷ hậu bời shipper hoặc thay mặt cho shipper.","B/L không cần ký hậu.","B/L phàỉ dược ngân hàng chiết khẩu ký hậu.","","1"
"242","A GSP Form A is an official type of which document?","Certificate of origin.","Commercial invoice.","Health certificate.","Inspection certificate.","1"
"243","Một vận đon đuởng biển (B/L) “shipped on board” được phát hành ngày 01/4/2023; dồng thời cỏ ghi chú “shipped on board” ngây 03/4/2023, ngây giao hảng thực tế là ngày nào?","Ngày phát hành B/L 01/4/2023","Ngày ghi chú hàng dã bốc lên tàu tren B/L 03/4/2023","B/L có lỗi do thề hiện 2 ngày “shipped on board” kliảc nhau","","2"
"244","Klĩi tin dụng chứng từ (L/C) yêu cầu xuất trình hóa don thì hóa dơn không dược thể hiện lả hỏa dơn nào sau dây?","Hóa dơn thương mại (Commercial Invoice)","Hỏa dơn chiếu lệ (Pro-forma Invoice)","Hóa dơn hài quan (Customs Invoice)","Hóa dơn thuế (Tax Invoice)","2"
"245","Một hối phiếu phải đáp ửng yêu cầu nào sau đây?","Ghi rõ ngây phát hành","Người thụ hưởng ký và phát hành","Thề hiện bằng loại tiền theo quy dịnh cùa tín dụng chứng lừ","Tất cả đáp án ưên","4"
"246","Khi tín dụng chứng từ (L/C) quy dịnh xuất trình hối phiếu mả không có mô tã gì thêm, việc sửa chữa vả thay thế dữ liệu trÊn hối phiếu phải đáp ứng yêu cầu nào?","Phâi được sự dồng ý cũa Ngân hàng phát hành","Không cần xác thực","Xác thực bàng cách ký hoặc kỷ tắt bởi người thụ hường","Không dược phép sửa chữa vả thay thế dữ liệu ưên hối phiếu","3"
"247","Khi tin dụng chửng từ (L/C) yêu cầu xuất trình một giấy chửng nhặn xuất xử (C/O) thi c/o phải đáp ứng yêu cầu nào?","c/o dã được kỷ","Liên quan dền hảng hóa thể hiện trên hóa dơn","Xác nhận nguồn gẩc/xuất xừ cũa hàng hóa","Tổt cà đáp án ưên","4"
"248","Mô tả hàng hóa, dịch vụ ttong chứng tử nào sau đây phải phù hợp với mô tả trong tín dụng chứng từ (L/C)?","Hóa dơn thương mại","Hối phiếu","Chứng từ vận tái","Giấy chứng nhận xuất xứ","1"
"249","Một hóa đơn phải đáp ứng yêu cầu nào sau đây?","Giả trị hồng hóa dã được giao hoặc chuyên chở","Đơn giả nếu quy djnh ưong tín dụng chứng từ (L/C); hoặc bât cứ khoản chiết khấu/giàm trừ theo yêu cầu cùa L/C","Cùng loại tiền tệ quy định trong L/C","Tất cả đáp án ưên","4"
"250","Một hóa đơn KHỎNG cần phải đáp ứng yêu cầu nào?","Kỷ bời người phát hành","Ghi ngày tháng năm","Cà đáp án (1) và (2)","","3"
"251","Khỉ tín dụng chủng lừ (L/C) quy định điều kiện thương mại ""CIF Singapore"", hỏa dơn cỏ thể ghi như thế nào?","CIF Singapore Incoterms 2010","CIF Singapore Incoterms 2020","CIF Singapore cùng bẩt cứ sửa dồi Incoterms nào","Tất cã đáp án trên đều đúng","4"
"252","Khi tín dụng chứng từ (L/C) quy định điều kiện thương mại ""CIF Singapore Incoterms 2010"", hóa đơn không dược phép thể hiện diều kiện giao hảng nào?","CIF Singapore","CIF Singapore Incoterms","CIF Singapore Incoterms 2010","Đáp án (1) và (2)","4"
"253","Chửng từ được phát hành nhiều hơn một bàn gổc dược dánh dấu như thể nào?","Original","Duplicate","Triplicate","Tất cá dâp án ưên đều đúng","4"
"254","Tín dụng chứng từ (L/C) yêu cầu xuất ưình nào sau dây thỉ sẽ dược hiều là yêu cầu một bàn gốc hóa đơn?","Hóa dơn (Invoice)","Hỏa dơn một bàn (Invoice in 1 copy)","Bàn sao hóa dơn (copy of invoice)","Đáp án (1) và (2)","4"
"255","Chữ ký của người hoặc tổ chức dich danh được thề hiện bàng cách nào sau đây?","Chữ ký ưên giấy có tiêu đề (letterhead) cùa một người hoặc tổ chức dich danh","Tên của người hoặc tổ chức đích danh nhác lại bên cạnh chữ ký","Đáp án (1), (2) đều đúng","Đáp án (1), (2) đều sai","3"
"256","Khi tin dụng chứng từ (L/C) thể hiện khu vục dịa lý liên quan đến câng dỡ hàng (vi dụ ""Any European Port""), vận dơn dường biển phải thể hiện nội dung nâo?","Cảng dỡ hàng thực tể và phải chi ra khu vực địa lý đỏ","Càng d& hàng thục tể nằm ưong khu vực đia lỷ liên quan dến câng dỡ hàng","Khu vực địa lý","","2"
"257","Nhận định nào sau dây là sai về vận dơn dường biển gốc (B/L)?","B/L không phải thể hiện toàn bộ sổ bán gốc nếu phát hành nhiều hơn một bàn gốc","B/L chì rõ hàng hỏa được giao từ câng xếp hàng đích danh theo yêu cầu cùa tin dụng chứng tử (L/C)","B/L chỉ rõ hàng hóa dược giao tới càng dỡ hàng dích danh theo yêu cầu của tín dụng chửng từ (L/C)","B/L phải dược ký theo quy dịnh cùa UCP 600 và chĩ tõ tên cúa người chuyên chở, dược nhận dạng như lả người chuyên chờ","1"
"258","Vận dơn hoàn hão (Clean B/L) là gi?","Từ ""Clean"" thể hiện trên B/L và không có diều khoán hoặc các diều khoàn tuyên bố một cách rõ ràng về tình trạng khuyết tật của hàng hóa hoặc của bao bì","Không có từ ""Clean"" thể hiện trên B/L vâ không có điều khoăn hoặc các diều khoán tuyên bố một cách rõ ràng về tỉnh ưạng khuyết tật cùa hàng hỏa hoặc của bao bỉ","Từ ""Clean"" thề hiện ưên B/L và ghi chủ ""Bao bì không dù khà năng cho vận chuyền dường biền""","Đáp án (1), (2) dều dứng","4"
"259","Ngân hàng đóng vai ưò trung gian ưong quá trinh thanh toản theo phương thức nhở thu, dúng hay sai?","Đúng","Sai","","","1"
"260","URC 522 quy dính những chứng từ nảo là chứng từ thương mại?","Invoice, Certificate of Origin, Certificate of Insurance, Bill of Exchange","Bill of Exchange, Packing List, Certificate of Origin, Invoice","Bill of Lading, Invoice, Certificate of Origin, Certificate of Quality","","3"
"261","Đối với phương thức từ nhờ thu bộ chứng tử, ngân hàng đỏng vai ừò gi?","quản lý chất lưọng hàng hóa dược mua/bán.","giảm thiều rũi ro tin dụng cùa người mua.","đỏng vai trò trung gian ưong quá trình thanh toán.","xác định bộ chứng từ xuất trình phù hợp với hợp dồng ngoại thương.","3"
"262","Theo URC 522, ""Nhờ thu"" là việc ngân hàng xử lý bộ chửng tử theo chỉ đẫn nhận được ưên cơ sở nào?","Nhận dược thanh toán hoặc chấp nhận thanh toán.","Trã chửng từ trên cơ sử chấp nhận thanh toán hoặc thanh toán.","Trả chứng từ trẽn cơ sờ tuân thủ các diều khoản vả điều kiện khác.","Tất cả đáp án trên dều đúng","4"
"263","Theo URC 522, ""nhờ Hiu chứng từ"" là phương thức nhờ thu các chứng từ gồm?","Chứng từ tải chính và chủng từ thương mại.","Chứng từ thương mại mà không kèm chứng từ tài chính.","Chứng từ tài chinh mă không kèm chứng từ thương mại.","Đáp án (1) và (2)","4"
"264","Nếu một ngân hàng, vỉ một lỷ do nào dó không thực hiện nhờ thu hoặc bất cứ các chỉ thị liên quan nào mà ngân hăng này nhận dược thi ngân hàng này cần:","Thông báo ngay cho bên ra chi thị nh& tltu bằng dường viễn thông hoặc bằng các phương tiện khẩn cấp khác.","Chi dược thông báo cho bôn ra chi thị nhờ thu qua điện SWIFT xác thực","Chi dược thông bảo cho bên ra chì thị nhờ thu qua email","Đáp ân (2) vả (3)","1"
"265","Tham chiếu URC 522, ngân hàng thu hộ (Collecting Bank) nhận được chi thị nhở thu (diều kiện D/P) từ ngân hàng nhở thu (Remitting Bank), nhờ thu hộ cho bên xuất khẩu Việt Nam. Trong quá trình thực hiện chi thị nhờ thu, ngân hăng thu hộ nhận dược chi thí bổ sung trực tiếp từ người xuất khẩu Việt Nam, trong dó yêu cẩu ngân hàng thu hộ thực hiện thu hộ theo diều kiện D/A. Vậy, ngân hảng thu hộ sẽ tiến hảnh thu hộ theo diều kiện D/P hay D/A ?","D/P","D/A","D.O.T","","1"
"266","Nấu các chứng lừ không dược liệt kê trong bản chì thị nhờ thu thỉ ngân hàng nhờ thu (Remitting Bank) sẽ không liên can dến tranh chấp về loại và số lượng các chửng từ giao cho ngân hàng thu hộ (Collccing Bank) lả đúng hay sai?","Đúng","Sai","","","1"
"267","URC 522 cỏ tẩt cà bao nhiêu diều khoản?","20","25","26","22","3"
"268","Theo URC 522, ngân hàng xuẩt trinh (Presenting Bank) cỗ trách nhiệm đổi với tính xác thực cùa bẩt cứ chữ ký nào hoặc với sự ủy quyền của bất cứ bên ký nào đề ký nhận trên hối phiếu hay không?","Có","Không","","","2"
"269","Theo quy định tại Thông tư 08/2023/TT-NHNN ngày 30/6/2023 và Thông tư sửa dổi, bồ sung một số điều của Thông tư số 08/2023/TT-NHNN, bên đi vay không phải là TCTD chi dược vay nước ngoài trung, dài hạn dề làm gì?","Cơ cấu lại khoán nợ ưong nước cùa bên đi vay","Thực hiện dự án đầu tư của bên di vay và kế hoạch sân xuất, kinh doanh, dự án khác của bên di vay","Thanh toán các khoán nợ ngắn hạn phải trả bằng tiền","Đáp án (1) vả (3) dều dũng","2"
"270","Ân bân mới nhất Các điểu khoản thương mại quốc tế (INCOTERMS) hiện nay là?","Incoterms 2000","Incoterms 2010","Incoterms 2020","Incoterms 2023","3"
"271","Ân bản mới nhất Các Quy tắc thống nhất về Nhờ thu (The Uniform Rules for Collections) hiện hành là ấn bản nào sau đây?","URC 1956","URC 1967","URC78","URC522","4"
"272","Khi hồ sơ dầy đủ, hợp lệ, Chi nhánh thực hiện ký, dóng dấu lên 2 bàn gổc Thư bào lãnh nhận hàng, Chi nhánh lưu 1 băn, khách hàng giữ 1 bản. Đúng hay sai?","Đúng","Sai","","","2"
"273","Theo quy định tại quy ưỉnh thanh toán quốc tế, điện phát hành L/C cỏ chi định Ngân hàng hoàn trà cần dẫn chiếu quy tấc nào?","UCP và URR","UCP","URC","ISBP","1"
"274","Trường hợp L/C chuyền tử hình thức L/C ủy quyền xác nhận (May add) thành L/C xác nhận (Confirm), Chi nhánh cần gửi thông báo theo mẫu cho đom vị nào đề theo dõi việc sử dụng hạn mức tài ượ thương mại do Ngân hàng xác nhận cấp cho Agribank?","Trung tâm Tài ượ thương mại","Ban Định chế tài chính","Trung tâm Thanh toán","Trung tâm KDV&TT","2"
"275","Điền tù cỏn thiếu lần lượt vảo chỗ ưống: Ngân hàng ... là ngân hàng tiến hành thông báo tín dụng theo yêu cầu cùa Ngân hàng ...","Thông báo/Phât hành","Phát hành/Thông báo","Thông báo/chi dịnh","Chi dịnh/Phát hành","1"
"276","Điền tử cốn diiếu vào chỗ trống: Ngân hàng... là ngân hàng, theo yêu cầu hoặc theo sự úy quyền cùa ngân hàng phát hành, thực hiện xác nhận cùa mình đối với một tin dụng.","Thông bảo","Chi dịnh","Xác nhận","Chiết khấu","3"
"277","Nếu ưong một thư tín dụng, không quy định IRREVOCABLE (không thể hủy ngang) ớ trường 40A thỉ thư tin dụng dó cố dược phốp hủy ngang hay không?","Được phép","Không dược phép","","","2"
"278","Theo UCP 600, nếu một chứng từ được ký, thi chữ ký cỏ thể được ký băng hỉnh thức nâo?","Phài dược ký bằng tay","Có thề dược ký bằng tay, bẳng FAX, bàng chữ ký dục lỗ nhưng không được ký bằng con dẩu.","Cỏ thể được ký bầng tay, bằng FAX, bàng chữ ký dục lỗ, con dấu, bằng ký hiệu hoặc bất cứ phương pháp cơ học hoặc điện tử nào.","","3"
"279","Theo UCP600, cụm từ ""on or about"" được hiểu như thế nào?","Được hiểu là sự việc xảy ra ưong một khoáng thời gian từ tnrửc 5 ngày theo lịch cho dến sau 5 ngày theo lịch tính từ ngày quy dịnli, kể cá ngày dầu tiên vả ngày cuối cùng.","Được hiểu là sự việc xây ra trong một khoảng thời gian từ trước 5 ngày theo lịch cho dến sau 5 ngày theo lịch tính từ ngày quy dinh, không tỉnh ngày dầu tiên vả ngày cuối cùng.","","","1"
"280","Theo UCP600, các từ ""to"", ""until"", ""till"", “from” and “between” nếu dược dùng để quy định thời hạn giao hàng thỉ có bao gồm cả ngày hoặc những ngày dỏ không?","Có","Không","","","1"
"281","Chứng tù nào dưới dây phải ký?","Packing list","Certificate of origin","Commercial invoice","Weight specification","2"
"282","Những thông tin như tên, dịa chí và thông tin liên hệ của người yêu cầu mở uc trên hóa dơn cỏ bắt buộc phái dược xác dịnli bàng tiêu dề ""Applicant"" hay không?","Có","Không","","","2"
"283","L/C quy dịnh điều kiện ""các chứng từ của bên thử ba không dược chấp nhận"" (third party documents not acceptable) có nghĩa lả Ễì?","Không có nghĩa và không dược xem xét đến","Các chứng từ cỏ thề dược phát hành bời một thực thề dich danh không phải người thụ hưởng","Các chứng từ có thể dược phát hành bời một thực thể không phải người thụ hưởng","Bộ chứng từ được coi là không phù hợp nếu xuất trình chứng từ của bên thứ ba","1"
"284","L/C không nên yêu cầu một chứng từ bào hiểm như thế não?","Chứng từ bão hiềm phát hành ""cho người cầm chứng từ"" -""to bearer""","Chửng từ bão hiểm phát hành ""theo lệnh"" - ""to order""","Cà đáp án ỉ vã 2","Chứng từ bào hiểm ghi tên của bên dược bào hiểm","3"
"285","Các thuật ngữ nào sau dây có nghĩa chung là ""dã bốc hảng lên tàu (shipped on board)""?","Đa bốc hàng nhìn bề ngoài trong diều kiện tốt - shipped in apparent good order","Đã bốc xong hàng lên tàu- Laden on board","Hàng bốc lên tàu hoàn hào -Clean on board","Tất cả đáp án trên đều đúng","4"
"286","Chứng lừ xuất trinh thể hiện như sau có phù hợp không: Ngày giao hảng 22/4/2024. Ngày phát hành cùa Giấy chứng nhặn hun trùng (Fumigation Cert.) lả 23/4/2024?","Có","Không","","","1"
"287","Đoi với nghiệp vụ nhờ thu, sau bao nhiêu ngày kể từ khi gửi thông bâo về việc không thanh toán và/ hoậc không chấp nhận thanh toán mà ngân hàng xuất trinh (Presenting Bank) vẫn không nhận dược những chi thị về cách xử lý cảc chứng từ thỉ các chứng từ sẽ được chuyển trà lại ngân hàng dã gửi dến và không chịu trách nhiệm gì thêm?","30","45","60","50","3"
"288","Trong URC 522, thanh toán lừng phần cỏ thể dược áp dụng cho cảc phương thức Nhờ thu nào?","Nhờ thu phiếu ươn","Nhở thu kèm chửng từ","(A) hoặc (B) đủng","","3"
"289","Ngân hàng Nhờ thu cỏ nghĩa vụ phải kiểm tra các chửng tử để thực hiện các chì thị, đúng hay sai?","Đúng","Sai","","","2"
"290","Theo URC 522, Ngân hảng thụ hộ (Collecting Bank) cỏ thể từ chối sự ùy thảc nhờ thu cùa ngân hăng khác mà không cần thông báo lại cho họ về sự tử chổi đó hay không?","Có","Không","","","2"
"291","Anh/ chị hãy cho biểt ưong trường hợp Ngân hàng thu hộ nhận dược các chứng từ không được liệt kê trong chỉ thị Nhờ thu thì Ngân hàng thu hộ cần phâi làm gi?","Ngân hàng thu hộ có ưách nhiệm hoàn trà chứng từ không có trong chỉ thị nhở thu cho Ngân hăng nhờ thu","Ngân hảng thu hộ không có nghĩa vụ chuyền trà và thông báo đến bên dã gửi chi thị nhờ thu đối với những chứng từ không cỏ ưong chi thị nhừ thu","Ngân hàng thu hộ phải thông báo không chậm ưễ bẳng diộn hoặc bằng các phương tiện hỏa tốc cho bên dã gửi chỉ thị nhờ thu","","3"
"292","Trong trưởng hợp nhận dược bàn sao Thư tin dụng từ Ngân hàng phát hành, Ngân hàng hoàn trả phái hành dộng như thế nào?","Kiểm ưa các điều kiện vả diều khoản của bản sao Thư tin dụng nhận dược.","Gừi ưả lại Ngân hàng phát hành bàn sao Thư tín dụng nhận dược.","Không xem xét dến bản sao Thư tin dụng nhận dược.","","3"
"293","Neu Ngân hàng hoàn trả dược yêu cầu chấp nhặn và thanh toán hối phiếu kỳ hạn, ủy quyền hoàn trà có bắt buộc phái thể hiện người ký hối phiếu không?","Không","Cỏ","","","2"
"294","Theo ISP98, người phát hành một thư tín dụng dự phòng cỏ nghĩa vụ gi?","Xác định vỉ phạm cùa bất kỳ giao địch nào liên quan","Đám bào tính chính xác cùa bất kỷ chứng tử nào dược xuất trình","Đàm bào sự đúng dắn cùa bẩt kỳ chứng từ nào dược xuất ưinh","Chấp nhận thanh toán cho bộ chủng từ xuất ưỉnh phù hợp trên bề mặt","4"
"295","Khi có yêu cầu của bên bảo lãnh dối ứng, một cam kết báo lãnh dược phát hành theo URDG thì bào lãnh dổi ủng SẼ phái dáp ứng yêu cầu nào sau dãy?","Nhất dịnh phải tuân thũ theo URDG","Không phái tuân thủ theo URDG","Cũng sẽ phái tuân thù theo URDG, trừ kill bào lãnh dổi ứng loại trừ ƯRDG","","3"
"296","Theo URDG 758, một xuất trinh phù hợp theo thư bâo lãnh phài tuân thủ các nội dung nào sau đây?","Các diều kiện vả diều khoăn của bào lãnh.","Các quy tẳc phù hợp với cắc diều kiện và diều khoán cùa bào lãnh.","Thông lệ chuẩn quốc tế về bào lãnh","Tất cả đáp án trên","4"
"297","Theo ISP98, một Yêu cầu thanh toán tách biệt đòi hỏi Người hưởng lợi gửi thẳng dến Người phát hành hoặc Người chỉ dịnh phài bao gồm những nội dung năo?","Ngày phát hành Yêu cầu thanh toán","Số tiền Yêu cầu thanh toán","Chữ ký cũa Người hưởng lợi","Tất cã dảp án trên","4"
"298","Theo URDG758, ""Trừ khi dược quy định khác ưong bảo lãnh, luật áp dụng của bão lãnh SŨ là luật cùa nơi dặt chi nhánh hoặc văn phòng của Đên báo lãnh dã phát hành bão lãnh đó"", dủng hay sai?","Đúng","Sai","","","1"
"299","Theo ISP98, khoảng thời gian nào là hợp lý sau khi xuất ưỉnh chúng tử đề thông bảo từ chối thanh toán?","Thông báo dưa ra trong võng 3 ngày làm việc dược coi lả hợp lý vả vượt quá 7 ngày làm việc dược coi lả không hợp lý","8 ngày","10 ngày","15 ngày","1"
"300","Theo URDG 758, nhận dịnh nào sau dây là chính xác về tỉnh độc lập của Bào lãnh và Bảo lănh dối ứng?","Một Bào lãnh về bàn chất nỏ dộc lập với Mối quan hệ cơ sở và Yêu cầu phát hành; Bên bào lãnh không liên quan hoặc không bị ràng buộc bời mối quan hộ dỗ","Một Bâo lãnh dối úng về bán chất nỏ dộc lập với Bào lãnh, với Mối quan hệ cơ sờ, vửi Yêu cầu phát hành và với bắt kỷ Bâữ lãnh dổi ứng nào khác mà nỗ liên quan, và Bên bảo lãnh dối ứng không liên quan hoặc không bi ràng buộc bới Mối quan hệ dỏ","Đáp án (1) và (2) dều sai","Đáp án (1) và (2) đều đúng","4"
